REF_DATE,GEO,Products,UOM,VALUE,Avg_CPI,Avg_CPI_Gas,day,month,year,ProductsUOM,Meat_Category
2021-05-01,New Brunswick,Pork loin cuts,Dollars,7.76,2.4,190.5,1,5,2021, per kilogram,Pork
2021-05-01,New Brunswick,Pork rib cuts,Dollars,10.03,2.4,190.5,1,5,2021, per kilogram,Pork
2021-05-01,New Brunswick,Pork shoulder cuts,Dollars,5.71,2.4,190.5,1,5,2021, per kilogram,Pork
2021-05-01,New Brunswick,Whole chicken,Dollars,5.08,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,New Brunswick,Chicken breasts,Dollars,10.74,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,New Brunswick,Chicken thigh,Dollars,6.5,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,New Brunswick,Chicken drumsticks,Dollars,5.04,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,New Brunswick,Bacon,Dollars,6.26,2.4,190.5,1,5,2021, 500 grams,Bacon
2021-05-01,Quebec,Beef stewing cuts,Dollars,15.63,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Quebec,Beef striploin cuts,Dollars,31.49,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Quebec,Beef top sirloin cuts,Dollars,25.76,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Quebec,Beef rib cuts,Dollars,30.27,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Quebec,Ground beef,Dollars,9.73,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Quebec,Pork loin cuts,Dollars,9.04,2.4,190.5,1,5,2021, per kilogram,Pork
2021-05-01,Quebec,Pork rib cuts,Dollars,12.31,2.4,190.5,1,5,2021, per kilogram,Pork
2021-05-01,Quebec,Pork shoulder cuts,Dollars,4.39,2.4,190.5,1,5,2021, per kilogram,Pork
2021-05-01,Quebec,Whole chicken,Dollars,4.94,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,Quebec,Chicken breasts,Dollars,12.56,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,Quebec,Chicken thigh,Dollars,9.55,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,Quebec,Chicken drumsticks,Dollars,5.7,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,Quebec,Bacon,Dollars,6.82,2.4,190.5,1,5,2021, 500 grams,Bacon
2021-05-01,Ontario,Beef stewing cuts,Dollars,15.44,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Ontario,Beef striploin cuts,Dollars,23.17,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Ontario,Beef top sirloin cuts,Dollars,14.2,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Ontario,Beef rib cuts,Dollars,29.57,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Ontario,Ground beef,Dollars,9.12,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Ontario,Pork loin cuts,Dollars,8.79,2.4,190.5,1,5,2021, per kilogram,Pork
2021-05-01,Ontario,Pork rib cuts,Dollars,9.61,2.4,190.5,1,5,2021, per kilogram,Pork
2021-05-01,Ontario,Pork shoulder cuts,Dollars,6.58,2.4,190.5,1,5,2021, per kilogram,Pork
2021-05-01,Ontario,Whole chicken,Dollars,5.55,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,Ontario,Chicken breasts,Dollars,12.56,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,Ontario,Chicken thigh,Dollars,8.87,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,Ontario,Chicken drumsticks,Dollars,5.61,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,Ontario,Bacon,Dollars,6.82,2.4,190.5,1,5,2021, 500 grams,Bacon
2021-05-01,Manitoba,Beef stewing cuts,Dollars,15.8,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Manitoba,Beef striploin cuts,Dollars,25.37,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Manitoba,Beef top sirloin cuts,Dollars,14.22,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Manitoba,Beef rib cuts,Dollars,21.97,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Manitoba,Ground beef,Dollars,9.42,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Manitoba,Pork loin cuts,Dollars,9.24,2.4,190.5,1,5,2021, per kilogram,Pork
2021-05-01,Manitoba,Pork rib cuts,Dollars,9.81,2.4,190.5,1,5,2021, per kilogram,Pork
2021-05-01,Manitoba,Pork shoulder cuts,Dollars,6.6,2.4,190.5,1,5,2021, per kilogram,Pork
2021-05-01,Manitoba,Whole chicken,Dollars,6.62,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,Manitoba,Chicken breasts,Dollars,12.7,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,Manitoba,Chicken thigh,Dollars,8.64,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,Manitoba,Chicken drumsticks,Dollars,6.27,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,Manitoba,Bacon,Dollars,6.19,2.4,190.5,1,5,2021, 500 grams,Bacon
2021-05-01,Saskatchewan,Beef stewing cuts,Dollars,15.18,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Saskatchewan,Beef striploin cuts,Dollars,23.29,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Saskatchewan,Beef top sirloin cuts,Dollars,13.83,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Saskatchewan,Beef rib cuts,Dollars,21.47,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Saskatchewan,Ground beef,Dollars,9.03,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Saskatchewan,Pork loin cuts,Dollars,8.44,2.4,190.5,1,5,2021, per kilogram,Pork
2021-05-01,Saskatchewan,Pork rib cuts,Dollars,9.91,2.4,190.5,1,5,2021, per kilogram,Pork
2021-05-01,Saskatchewan,Pork shoulder cuts,Dollars,6.01,2.4,190.5,1,5,2021, per kilogram,Pork
2021-05-01,Saskatchewan,Whole chicken,Dollars,6.47,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,Saskatchewan,Chicken breasts,Dollars,12.6,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,Saskatchewan,Chicken thigh,Dollars,8.54,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,Saskatchewan,Chicken drumsticks,Dollars,6.35,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,Saskatchewan,Bacon,Dollars,5.92,2.4,190.5,1,5,2021, 500 grams,Bacon
2021-05-01,Alberta,Beef stewing cuts,Dollars,15.91,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Alberta,Beef striploin cuts,Dollars,23.13,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Alberta,Beef top sirloin cuts,Dollars,15.56,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Alberta,Beef rib cuts,Dollars,28.93,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Alberta,Ground beef,Dollars,9.46,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,Alberta,Pork loin cuts,Dollars,9.49,2.4,190.5,1,5,2021, per kilogram,Pork
2021-05-01,Alberta,Pork rib cuts,Dollars,10.76,2.4,190.5,1,5,2021, per kilogram,Pork
2021-05-01,Alberta,Pork shoulder cuts,Dollars,6.73,2.4,190.5,1,5,2021, per kilogram,Pork
2021-05-01,Alberta,Whole chicken,Dollars,7.38,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,Alberta,Chicken breasts,Dollars,13.33,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,Alberta,Chicken thigh,Dollars,9.5,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,Alberta,Chicken drumsticks,Dollars,6.5,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,Alberta,Bacon,Dollars,6.37,2.4,190.5,1,5,2021, 500 grams,Bacon
2021-05-01,British Columbia,Beef stewing cuts,Dollars,15.47,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,British Columbia,Beef striploin cuts,Dollars,24.97,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,British Columbia,Beef top sirloin cuts,Dollars,14.96,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,British Columbia,Beef rib cuts,Dollars,23.85,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,British Columbia,Ground beef,Dollars,9.78,2.4,190.5,1,5,2021, per kilogram,Beef
2021-05-01,British Columbia,Pork loin cuts,Dollars,9.31,2.4,190.5,1,5,2021, per kilogram,Pork
2021-05-01,British Columbia,Pork rib cuts,Dollars,10.79,2.4,190.5,1,5,2021, per kilogram,Pork
2021-05-01,British Columbia,Pork shoulder cuts,Dollars,6.56,2.4,190.5,1,5,2021, per kilogram,Pork
2021-05-01,British Columbia,Whole chicken,Dollars,6.73,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,British Columbia,Chicken breasts,Dollars,13.16,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,British Columbia,Chicken thigh,Dollars,9.57,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,British Columbia,Chicken drumsticks,Dollars,6.64,2.4,190.5,1,5,2021, per kilogram,Chicken
2021-05-01,British Columbia,Bacon,Dollars,6.52,2.4,190.5,1,5,2021, 500 grams,Bacon
2021-06-01,Canada,Beef stewing cuts,Dollars,16.22,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Canada,Beef striploin cuts,Dollars,25.53,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Canada,Beef top sirloin cuts,Dollars,17.44,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Canada,Beef rib cuts,Dollars,24.05,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Canada,Ground beef,Dollars,9.1,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Canada,Pork loin cuts,Dollars,8.7,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Canada,Pork rib cuts,Dollars,11.73,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Canada,Pork shoulder cuts,Dollars,6.22,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Canada,Whole chicken,Dollars,5.13,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Canada,Chicken breasts,Dollars,12.77,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Canada,Chicken thigh,Dollars,9.9,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Canada,Chicken drumsticks,Dollars,6.04,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Canada,Bacon,Dollars,6.43,2.5,193.6,1,6,2021, 500 grams,Bacon
2021-06-01,Newfoundland and Labrador,Beef stewing cuts,Dollars,16.6,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Newfoundland and Labrador,Beef striploin cuts,Dollars,23.67,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Newfoundland and Labrador,Beef top sirloin cuts,Dollars,17.45,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Newfoundland and Labrador,Beef rib cuts,Dollars,29.95,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Newfoundland and Labrador,Ground beef,Dollars,8.76,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Newfoundland and Labrador,Pork loin cuts,Dollars,7.24,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Newfoundland and Labrador,Pork rib cuts,Dollars,11.37,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Newfoundland and Labrador,Pork shoulder cuts,Dollars,7.37,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Newfoundland and Labrador,Whole chicken,Dollars,5.26,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Newfoundland and Labrador,Chicken breasts,Dollars,11.53,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Newfoundland and Labrador,Chicken thigh,Dollars,7.22,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Newfoundland and Labrador,Chicken drumsticks,Dollars,5.91,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Newfoundland and Labrador,Bacon,Dollars,6.37,2.5,193.6,1,6,2021, 500 grams,Bacon
2021-06-01,Prince Edward Island,Beef stewing cuts,Dollars,15.5,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Prince Edward Island,Beef striploin cuts,Dollars,23.12,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Prince Edward Island,Beef top sirloin cuts,Dollars,18.45,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Prince Edward Island,Beef rib cuts,Dollars,25.39,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Prince Edward Island,Ground beef,Dollars,8.86,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Prince Edward Island,Pork loin cuts,Dollars,7.65,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Prince Edward Island,Pork rib cuts,Dollars,11.61,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Prince Edward Island,Pork shoulder cuts,Dollars,7.18,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Prince Edward Island,Whole chicken,Dollars,5.11,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Prince Edward Island,Chicken breasts,Dollars,11.11,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Prince Edward Island,Chicken thigh,Dollars,8.59,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Prince Edward Island,Chicken drumsticks,Dollars,6.14,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Prince Edward Island,Bacon,Dollars,6.48,2.5,193.6,1,6,2021, 500 grams,Bacon
2021-06-01,Nova Scotia,Beef stewing cuts,Dollars,15.29,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Nova Scotia,Beef striploin cuts,Dollars,22.52,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Nova Scotia,Beef top sirloin cuts,Dollars,18.28,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Nova Scotia,Beef rib cuts,Dollars,24.75,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Nova Scotia,Ground beef,Dollars,8.77,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Nova Scotia,Pork loin cuts,Dollars,7.8,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Nova Scotia,Pork rib cuts,Dollars,11.74,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Nova Scotia,Pork shoulder cuts,Dollars,7.09,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Nova Scotia,Whole chicken,Dollars,5.0,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Nova Scotia,Chicken breasts,Dollars,11.04,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Nova Scotia,Chicken thigh,Dollars,8.54,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Nova Scotia,Chicken drumsticks,Dollars,6.12,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Nova Scotia,Bacon,Dollars,6.57,2.5,193.6,1,6,2021, 500 grams,Bacon
2021-06-01,New Brunswick,Beef stewing cuts,Dollars,15.81,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,New Brunswick,Beef striploin cuts,Dollars,22.94,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,New Brunswick,Beef top sirloin cuts,Dollars,18.3,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,New Brunswick,Beef rib cuts,Dollars,25.27,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,New Brunswick,Ground beef,Dollars,8.83,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,New Brunswick,Pork loin cuts,Dollars,7.51,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,New Brunswick,Pork rib cuts,Dollars,11.62,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,New Brunswick,Pork shoulder cuts,Dollars,6.78,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,New Brunswick,Whole chicken,Dollars,4.83,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,New Brunswick,Chicken breasts,Dollars,11.11,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,New Brunswick,Chicken thigh,Dollars,8.23,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,New Brunswick,Chicken drumsticks,Dollars,6.0,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,New Brunswick,Bacon,Dollars,6.65,2.5,193.6,1,6,2021, 500 grams,Bacon
2021-06-01,Quebec,Beef stewing cuts,Dollars,16.06,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Quebec,Beef striploin cuts,Dollars,33.86,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Quebec,Beef top sirloin cuts,Dollars,24.3,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Quebec,Beef rib cuts,Dollars,19.95,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Quebec,Ground beef,Dollars,10.27,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Quebec,Pork loin cuts,Dollars,8.47,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Quebec,Pork rib cuts,Dollars,13.14,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Quebec,Pork shoulder cuts,Dollars,7.02,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Quebec,Whole chicken,Dollars,4.51,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Quebec,Chicken breasts,Dollars,12.55,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Quebec,Chicken thigh,Dollars,10.11,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Quebec,Chicken drumsticks,Dollars,6.08,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Quebec,Bacon,Dollars,6.56,2.5,193.6,1,6,2021, 500 grams,Bacon
2021-06-01,Ontario,Beef stewing cuts,Dollars,16.2,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Ontario,Beef striploin cuts,Dollars,24.58,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Ontario,Beef top sirloin cuts,Dollars,18.69,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Ontario,Beef rib cuts,Dollars,28.29,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Ontario,Ground beef,Dollars,8.05,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Ontario,Pork loin cuts,Dollars,8.39,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Ontario,Pork rib cuts,Dollars,11.29,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Ontario,Pork shoulder cuts,Dollars,6.08,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Ontario,Whole chicken,Dollars,5.19,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Ontario,Chicken breasts,Dollars,12.95,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Ontario,Chicken thigh,Dollars,9.92,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Ontario,Chicken drumsticks,Dollars,6.4,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Ontario,Bacon,Dollars,6.27,2.5,193.6,1,6,2021, 500 grams,Bacon
2021-06-01,Manitoba,Beef stewing cuts,Dollars,16.61,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Manitoba,Beef striploin cuts,Dollars,26.8,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Manitoba,Beef top sirloin cuts,Dollars,15.54,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Manitoba,Beef rib cuts,Dollars,25.38,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Manitoba,Ground beef,Dollars,9.66,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Manitoba,Pork loin cuts,Dollars,10.8,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Manitoba,Pork rib cuts,Dollars,11.47,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Manitoba,Pork shoulder cuts,Dollars,6.37,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Manitoba,Whole chicken,Dollars,5.65,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Manitoba,Chicken breasts,Dollars,12.94,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Manitoba,Chicken thigh,Dollars,9.72,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Manitoba,Chicken drumsticks,Dollars,5.93,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Manitoba,Bacon,Dollars,6.27,2.5,193.6,1,6,2021, 500 grams,Bacon
2021-06-01,Saskatchewan,Beef stewing cuts,Dollars,15.82,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Saskatchewan,Beef striploin cuts,Dollars,25.02,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Saskatchewan,Beef top sirloin cuts,Dollars,15.22,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Saskatchewan,Beef rib cuts,Dollars,24.09,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Saskatchewan,Ground beef,Dollars,9.07,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Saskatchewan,Pork loin cuts,Dollars,9.01,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Saskatchewan,Pork rib cuts,Dollars,11.12,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Saskatchewan,Pork shoulder cuts,Dollars,5.82,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Saskatchewan,Whole chicken,Dollars,5.77,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Saskatchewan,Chicken breasts,Dollars,13.09,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Saskatchewan,Chicken thigh,Dollars,9.26,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Saskatchewan,Chicken drumsticks,Dollars,5.42,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Saskatchewan,Bacon,Dollars,6.1,2.5,193.6,1,6,2021, 500 grams,Bacon
2021-06-01,Alberta,Beef stewing cuts,Dollars,16.57,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Alberta,Beef striploin cuts,Dollars,27.34,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Alberta,Beef top sirloin cuts,Dollars,16.6,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Alberta,Beef rib cuts,Dollars,25.42,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Alberta,Ground beef,Dollars,9.66,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,Alberta,Pork loin cuts,Dollars,10.72,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Alberta,Pork rib cuts,Dollars,12.35,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Alberta,Pork shoulder cuts,Dollars,5.97,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,Alberta,Whole chicken,Dollars,6.22,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Alberta,Chicken breasts,Dollars,13.68,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Alberta,Chicken thigh,Dollars,10.39,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Alberta,Chicken drumsticks,Dollars,5.72,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,Alberta,Bacon,Dollars,6.69,2.5,193.6,1,6,2021, 500 grams,Bacon
2021-06-01,British Columbia,Beef stewing cuts,Dollars,16.37,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,British Columbia,Beef striploin cuts,Dollars,28.42,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,British Columbia,Beef top sirloin cuts,Dollars,16.43,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,British Columbia,Beef rib cuts,Dollars,25.51,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,British Columbia,Ground beef,Dollars,9.84,2.5,193.6,1,6,2021, per kilogram,Beef
2021-06-01,British Columbia,Pork loin cuts,Dollars,10.24,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,British Columbia,Pork rib cuts,Dollars,11.85,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,British Columbia,Pork shoulder cuts,Dollars,5.89,2.5,193.6,1,6,2021, per kilogram,Pork
2021-06-01,British Columbia,Whole chicken,Dollars,6.12,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,British Columbia,Chicken breasts,Dollars,13.51,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,British Columbia,Chicken thigh,Dollars,10.45,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,British Columbia,Chicken drumsticks,Dollars,5.8,2.5,193.6,1,6,2021, per kilogram,Chicken
2021-06-01,British Columbia,Bacon,Dollars,6.61,2.5,193.6,1,6,2021, 500 grams,Bacon
2021-07-01,Canada,Beef stewing cuts,Dollars,16.42,2.8,200.4,1,7,2021, per kilogram,Beef
2021-07-01,Canada,Beef striploin cuts,Dollars,26.89,2.8,200.4,1,7,2021, per kilogram,Beef
2021-07-01,Canada,Beef top sirloin cuts,Dollars,17.09,2.8,200.4,1,7,2021, per kilogram,Beef
2021-07-01,Canada,Beef rib cuts,Dollars,26.0,2.8,200.4,1,7,2021, per kilogram,Beef
2021-07-01,Canada,Ground beef,Dollars,9.41,2.8,200.4,1,7,2021, per kilogram,Beef
2021-07-01,Canada,Pork loin cuts,Dollars,9.2,2.8,200.4,1,7,2021, per kilogram,Pork
2021-07-01,Canada,Pork rib cuts,Dollars,12.2,2.8,200.4,1,7,2021, per kilogram,Pork
2021-07-01,Canada,Pork shoulder cuts,Dollars,5.58,2.8,200.4,1,7,2021, per kilogram,Pork
2021-07-01,Canada,Whole chicken,Dollars,6.43,2.8,200.4,1,7,2021, per kilogram,Chicken
2021-07-01,Canada,Chicken breasts,Dollars,12.58,2.8,200.4,1,7,2021, per kilogram,Chicken
2021-07-01,Canada,Chicken thigh,Dollars,9.66,2.8,200.4,1,7,2021, per kilogram,Chicken
2021-07-01,Canada,Chicken drumsticks,Dollars,6.0,2.8,200.4,1,7,2021, per kilogram,Chicken
2021-07-01,Canada,Bacon,Dollars,6.79,2.8,200.4,1,7,2021, 500 grams,Bacon
2021-07-01,Newfoundland and Labrador,Beef stewing cuts,Dollars,16.96,2.8,200.4,1,7,2021, per kilogram,Beef
2021-07-01,Newfoundland and Labrador,Beef striploin cuts,Dollars,24.34,2.8,200.4,1,7,2021, per kilogram,Beef
2021-07-01,Newfoundland and Labrador,Beef top sirloin cuts,Dollars,15.6,2.8,200.4,1,7,2021, per kilogram,Beef
2021-07-01,Newfoundland and Labrador,Beef rib cuts,Dollars,33.86,2.8,200.4,1,7,2021, per kilogram,Beef
